ObjId,range,speed,angle,snr,Kstate,OboCarSpeed,heigh,heighAngle,X,Y,EstimateCarSpeed,EstimateMagCarSpeed,RCS,WheelSpdFl,WheelSpdFR,WheelSpdRL,WheelSpdRR,YawRate,frameIntervalTimeZ4,SelfCalcAngle,SenceFlag,SortFlag,trkReiablility,RadiusCurvature,Xaccel,Yaccel,noise,using,DbfMag,FrameIntervalTime,installAngleOffset,VehLatAcc,VehLongAcc,matchFlag,tag,deltaRange,clusterID,idx,objLen,weight,MeasCounter,MAtr,SteeringAngle,SteeringAngleSpd,EstCarSpeed,Gear,isDmlMode,waveType,sideSlobe0,sideSlobe1,sideSlobe2,peakNum1,peakNum2,AlgTeam,ObstacleProb,scene,errorCode
START,FrameNb:0,CameraNb:0,HeSaiNb:0,ARS410Nb:0
2025/11/20 11:33:31:761---->
heightOffset:0,1763609611761,0,selfCaliBufCnt:0,selfAccObjCnt:0,selfAccAngle:0,installHAngleOffset:0,Interpolation:0,installVAngleOffset:0,radarOffsetH:0,radarOffsetV:0,Polynom:0;0;0;0;0;0;0;0;0;0;0;0,WheelDirection:0;0;0;0,selfAngleOffset:0,selfAngleOffsetPit:0,selfCaliAngleHrz_H:0,selfCaliAnglePit_H:0
43,37.44,-20,-4.1,17.2,0,19.9723,0,0,0,0,0,0,-5,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,58,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,38.26,-19.88,-6.4,29.7,0,19.9723,0,-7,0,0,0,0,-18,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,71,121,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,39.76,-20,-3.8,22.8,0,19.9723,0,1,0,0,0,0,-11,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,63,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,40.28,-19.76,7.1,25.6,0,19.9723,0,7,0,0,0,0,-7,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,66,121,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,41.38,-19.9,-6.2,28.2,0,19.9723,0,5,0,0,0,0,-6,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,69,121,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,40.92,-19.82,-4.8,26.4,0,19.9723,0,-8,0,0,0,0,5,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,67,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,44.54,-19.92,7.6,37.1,0,19.9723,0,1,0,0,0,0,-8,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,77,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,49.58,-19.98,-3.9,21.1,0,19.9723,0,1,0,0,0,0,-11,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,61,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,51.46,-19.98,-2.8,17.2,0,19.9723,0,1,0,0,0,0,-14,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,56,121,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,53.04,-19.98,-3.9,22.4,0,19.9723,0,4,0,0,0,0,-9,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,62,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,55.54,-20,-3.1,16.6,0,19.9723,0,2,0,0,0,0,-3,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,56,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,56.08,-19.92,-2.9,27.7,0,19.9723,0,11,0,0,0,0,-14,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,67,121,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,58.82,-20,-2.7,24.9,0,19.9723,0,4,0,0,0,0,-5,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,64,121,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,59.78,-20,-2.2,25.6,0,19.9723,0,-3,0,0,0,0,-4,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,64,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,62.28,-20.02,-2.3,24,0,19.9723,0,0,0,0,0,0,-6,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,62,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,63.4,-19.98,4.9,28.3,0,19.9723,0,-2,0,0,0,0,-7,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,67,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,64.98,-19.98,5.3,22,0,19.9723,0,4,0,0,0,0,-1,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,60,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,66.06,-20.04,5,21.8,0,19.9723,0,-5,0,0,0,0,-7,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,60,121,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,70.74,-19.92,4.9,18.6,0,19.9723,0,-2,0,0,0,0,-10,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,56,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,71.28,-19.8,4.3,26.2,0,19.9723,0,-2,0,0,0,0,-2,0,0,0,0,-0.00292969,0,0,0,0,0,0,3.6174e-26,2.14723e-38,0,0,64,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,85,-20.06,-1.7,17.2,0,19.9723,0,1,0,0,0,0,-5,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,54,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,91.66,-20,3.8,20.1,0,19.9723,0,-1,0,0,0,0,-9,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,57,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,13.16,-18.06,26.4,27.4,0,19.9723,0,2,0,0,0,0,-9,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,72,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,19.88,-19.16,17.5,28.7,0,19.9723,0,-3,0,0,0,0,-9,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,73,121,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,33.96,-19.8,10.1,22.3,0,19.9723,0,2,0,0,0,0,-12,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,64,121,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,42.96,-19.86,8.3,33.2,0,19.9723,0,0,0,0,0,0,9,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,73,121,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,43.94,-19.9,7.8,41.6,0,19.9723,0,1,0,0,0,0,1,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,82,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,50.72,-19.9,6.8,29.4,0,19.9723,0,5,0,0,0,0,-2,0,0,0,0,-0.00292969,0,0,0,0,0,0,0,0,0,0,69,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
END,Total:0
START,FrameNb:23,CameraNb:0,HeSaiNb:0,ARS410Nb:0
2025/11/20 11:33:34:416---->
heightOffset:0,1763609614416,0,selfCaliBufCnt:0,selfAccObjCnt:0,selfAccAngle:0,installHAngleOffset:0,Interpolation:0,installVAngleOffset:0,radarOffsetH:0,radarOffsetV:0,Polynom:0;0;0;0;0;0;0;0;0;0;0;0,WheelDirection:0;0;0;0,selfAngleOffset:0,selfAngleOffsetPit:0,selfCaliAngleHrz_H:0,selfCaliAnglePit_H:0
0,169.8,15.64,0.5,14.7,0,20.0036,0,0,1.23258e-32,0,0,0,-1,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,52,117,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,253.68,-1.28,0.300003,27.1,0,20.0036,0,1,0,0,0,0,15,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,61,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,154.06,-20.1,0,16.6,0,20.0036,0,1,0,0,0,0,-1,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,54,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,6.86,-17.96,-26,21.8,0,20.0036,0,-1,0,0,0,0,-20,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,70,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,7.68,-18.5,-22.3,19,0,20.0036,0,-2,0,0,0,0,-17,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,67,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,7.28,-18.32,-23.5,24.2,0,20.0036,0,-2,0,0,0,0,-14,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,72,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,8.32,-18.82,-19.7,16.9,0,20.0036,0,2,0,0,0,0,-23,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,65,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,8.66,-18.92,-19.3,26.1,0,20.0036,0,2,0,0,0,0,-14,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,74,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,8.4,-18.72,-20.3,22,0,20.0036,0,-1,0,0,0,0,-16,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,70,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,8.88,-18.82,-19.3,23.7,0,20.0036,0,0,0,0,0,0,-18,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,71,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,9.86,-19.2,-16.8,25.4,0,20.0036,0,2,0,0,0,0,-15,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,73,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,9.88,-18.94,-18.2,24.8,0,20.0036,0,2,0,0,0,0,-15,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,72,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,9.5,-19.06,-17.7,24.2,0,20.0036,0,6,0,0,0,0,-16,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,71,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,10.3,-18.96,-17.9,27,0,20.0036,0,6,0,0,0,0,-19,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,74,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,10.98,-19.16,-16.9,21.4,0,20.0036,0,2,0,0,0,0,-13,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,68,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,11.36,-19.36,-14.5,24.6,0,20.0036,0,-4,0,0,0,0,-16,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,71,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,11.5,-19.44,-14.1,26.6,0,20.0036,0,-2,0,0,0,0,-14,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,73,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,12.92,-19.54,-12.8,29.1,0,20.0036,0,3,0,0,0,0,-14,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,73,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,12.56,-19.42,-14,27.1,0,20.0036,0,-12,0,0,0,0,-17,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,71,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,13.2,-19.5,-13,25.4,0,20.0036,0,-4,0,0,0,0,-16,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,70,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,14.44,-19.58,-11.2,31.2,0,20.0036,0,-2,0,0,0,0,-9,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,77,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,15.6,-19.66,-10.7,26.7,0,20.0036,0,0,0,0,0,0,-14,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,73,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,16.22,-19.72,-10.1,24.4,0,20.0036,0,0,0,0,0,0,-16,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,70,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,16.6,-19.02,-16.1,19.8,0,20.0036,0,8,0,0,0,0,-21,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,66,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,16.74,-19.72,-10.4,19.4,0,20.0036,0,-1,0,0,0,0,-19,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,65,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,17.82,-19.82,-9.2,25.8,0,20.0036,0,-1,0,0,0,0,-15,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,71,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,19.12,-19.82,-8.6,25.3,0,20.0036,0,-2,0,0,0,0,-15,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,70,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,19.92,-19.84,-8.1,21.8,0,20.0036,0,-2,0,0,0,0,-19,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,66,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,20.84,-19.44,-11.9,20.5,0,20.0036,0,9,0,0,0,0,-12,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,65,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,21.1,-19.5,-12.7,27,0,20.0036,0,6,0,0,0,0,-19,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,71,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,21.36,-19.36,-13.5,19.6,0,20.0036,0,7,0,0,0,0,-20,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,64,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,21.46,-19.88,-8.1,28.7,0,20.0036,0,0,0,0,0,0,-12,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,73,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,21.52,-19.38,-12.8,21.5,0,20.0036,0,7,0,0,0,0,-18,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,65,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,22.54,-19.92,-7.5,22.8,0,20.0036,0,1,0,0,0,0,-18,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,66,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,23.04,-19.94,-7,21.7,0,20.0036,0,-1,0,0,0,0,-17,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,65,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,24.44,-19.58,-10.4,24,0,20.0036,0,4,0,0,0,0,-15,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,67,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,24.12,-19.48,-10,26.5,0,20.0036,0,4,0,0,0,0,-13,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,70,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,25.02,-19.92,-7,19.7,0,20.0036,0,1,0,0,0,0,-19,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,63,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,25.56,-19.94,-6.4,24.2,0,20.0036,0,1,0,0,0,0,-10,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,67,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,27.66,-19.96,-6,27.4,0,20.0036,0,-1,0,0,0,0,-14,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,70,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,27.58,-19.7,-9.3,23.9,0,20.0036,0,7,0,0,0,0,-14,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,67,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,28.06,-19.82,-8.5,23.2,0,20.0036,0,7,0,0,0,0,-14,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,66,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,28.32,-20,-5.5,21,0,20.0036,0,0,0,0,0,0,-16,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,64,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,28.84,-19.98,-5.7,23.2,0,20.0036,0,0,0,0,0,0,-21,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,66,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,30.86,-20,-5.2,15.3,0,20.0036,0,0,0,0,0,0,-14,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,58,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,31.4,-19.8,9.5,21.7,0,20.0036,0,4,0,0,0,0,-13,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,64,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,31.98,-19.74,10,26,0,20.0036,0,4,0,0,0,0,-9,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,68,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,32.56,-20,-5,18.3,0,20.0036,0,-2,0,0,0,0,-18,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,60,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,34.06,-20,-4.8,17.9,0,20.0036,0,0,0,0,0,0,-5,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,59,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,36,-19.86,-7.1,30.1,0,20.0036,0,6,0,0,0,0,-18,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,72,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,36.58,-19.94,-5.1,23.3,0,20.0036,0,1,0,0,0,0,-11,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,65,117,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,36.72,-19.86,8.3,25.4,0,20.0036,0,5,0,0,0,0,-8,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,67,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,38.72,-19.9,-5.5,31.9,0,20.0036,0,6,0,0,0,0,-2,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,73,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,38.88,-19.94,-5.9,27.9,0,20.0036,0,3,0,0,0,0,-10,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,69,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,39.18,-19.78,-5.2,23.7,0,20.0036,0,15,0,0,0,0,-6,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,65,117,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,40.26,-20,-3.7,19.5,0,20.0036,0,1,0,0,0,0,-14,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,60,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,41.34,-19.92,8.1,42.5,0,20.0036,0,0,0,0,0,0,10,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,83,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,41.94,-19.92,7.9,40.8,0,20.0036,0,0,0,0,0,0,8,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,81,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,44.6,-19.96,-4.8,21.8,0,20.0036,0,3,0,0,0,0,-10,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,62,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,47.16,-20.02,-3.2,22.4,0,20.0036,0,1,0,0,0,0,-11,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,62,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,48.2,-19.94,-5.3,26.6,0,20.0036,0,1,0,0,0,0,-6,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,66,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,48.68,-19.92,6.2,27.8,0,20.0036,0,-1,0,0,0,0,-4,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,67,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,50.9,-19.98,-4.1,24.9,0,20.0036,0,6,0,0,0,0,-7,0,0,0,0,0.00292969,0,0,0,0,0,0,3.6174e-26,2.14723e-38,0,0,64,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,53.44,-20,-3.9,25.7,0,20.0036,0,-2,0,0,0,0,-2,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,65,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,54.46,-20,-3.5,28.8,0,20.0036,0,-1,0,0,0,0,-5,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,68,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,56.56,-20,-3.7,24.8,0,20.0036,0,-6,0,0,0,0,-6,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,64,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,57.26,-20.02,-2.8,27.4,0,20.0036,0,-9,0,0,0,0,-3,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,66,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,59.1,-20.04,-2.6,22.2,0,20.0036,0,6,0,0,0,0,-8,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,61,117,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,60.66,-20.04,-2.1,22.8,0,20.0036,0,-2,0,0,0,0,-5,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,61,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,61.24,-20,5.1,24.7,0,20.0036,0,-3,0,0,0,0,-7,0,0,0,0,0.00292969,0,0,0,0,0,0,0,0,0,0,63,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
